node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
912,913,-0.0220335298930778,-79.8901931006969,-2.05637650743119,-79.8922645568048,-2.05432017166666,0.132873751478497,0.154907281371575,2020.02190776321,2019.99987423331
848,851,0.000996106646355299,-80.6726960220743,-1.00494653888216,-80.6726427804327,-1.00348178606838,0.132874325904828,0.131878219258473,2019.99887870109,2019.99987480774
636,640,0.000124649656447429,-79.1852485896972,-0.254723134833332,-79.1853902224611,-0.25455730089639,0.132874511994817,0.13274986233837,2019.99975034417,2019.99987499383
787,788,0.000247206818539403,-79.5444458092018,-1.48974881132947,-79.5445379448412,-1.49017527968128,0.132874820948275,0.132627614129736,2019.99962809596,2019.99987530278
800,801,0.00150951254728526,-79.8928923217431,-2.05827650274234,-79.8932617169278,-2.0548836423344,0.132875969050271,0.131366456502985,2019.99836693834,2019.99987645088
589,591,0.00185269820027345,-79.8919520339982,-2.05529666704889,-79.8920911712184,-2.05508485569748,0.132876720621264,0.13102402242099,2019.99802450426,2019.99987720246
805,806,0.000350660334002328,-80.6724964807023,-1.00411461885111,-80.6729229889213,-1.00400554331323,0.132878755729327,0.132528095395324,2019.99952857723,2019.99987923756
1010,1011,7.69722432047981e-05,-79.8535586721645,-3.51561716582937,-79.8535486001571,-3.5154431532041,0.132883002697155,0.132806030453951,2019.99980651229,2019.99988348453
556,557,0.000715849945448155,-79.8920359303574,-2.05400625359301,-79.8919718029628,-2.05428175308288,0.132883301845916,0.132167451900468,2019.99916793374,2019.99988378368
543,551,0.0019075746229481,-78.8274575452287,0.00912032191144242,-79.1843791940053,-0.257219288978019,0.13288345234995,0.130975877727002,2019.99797635956,2019.99988393418
1000,1001,0.000250458163532197,-80.7604403940209,-2.16014308222475,-80.759910299153,-2.16001977679453,0.132885685411465,0.132635227247933,2019.99963570908,2019.99988616725
709,710,-1.81795031224397e-05,-79.8938133831401,-2.05479944324639,-79.8931794484373,-2.05499721467369,0.132886634040974,0.132904813544096,2019.99990529538,2019.99988711588
740,741,0.00122563130081754,-78.2935905858668,0.436213587997079,-78.2901637752375,0.441836381080031,0.132888235277622,0.131662603976805,2019.99866308581,2019.99988871711
724,725,0.000384213635260977,-79.2564770240383,-3.99569632425517,-79.2567241160208,-3.9952962462167,0.132891945671632,0.132507732036371,2019.99950821387,2019.99989242751
819,827,0.000109820289121432,-80.6737232254147,-1.00263363824161,-80.6725668487119,-1.0038939800929,0.132893459228393,0.132783638939271,2019.99978412077,2019.99989394106
895,896,0.00083651998568024,-79.8917089220511,-2.05511184110096,-79.8917241237624,-2.05493623925189,0.132896334560221,0.132059814574541,2019.99906029641,2019.99989681639
986,987,0.00241917482183496,-79.8926971357522,-2.05550197035986,-79.8930756852538,-2.05487932098906,0.132897946004014,0.130478771182179,2019.99747925302,2019.99989842784
928,929,0.000638329736536103,-79.8912739355743,-2.05537258816242,-79.8923149787303,-2.05496017896131,0.132898646828675,0.132260317092139,2019.99926079893,2019.99989912866
848,849,0.00102156254373253,-80.6726960220743,-1.00494653888216,-80.6733226191516,-1.00444942911271,0.132899781802205,0.131878219258473,2019.99887870109,2019.99990026364
545,550,0.000468854036401178,-78.288308564858,0.443494693406662,-78.2881332279573,0.443240209236994,0.132904096436553,0.132435242400152,2019.99943572423,2019.99990457827
708,709,0.00112055585645976,-79.8936307729628,-2.05456131064446,-79.8938133831401,-2.05479944324639,0.132904813544096,0.131784257687636,2019.99878473952,2019.99990529538
747,748,0.000347218136744987,-78.2887393060321,0.442295875401103,-78.2898682522971,0.441538594221712,0.13290982350288,0.132562605366135,2019.9995630872,2019.99991030534
681,682,6.40712502533169e-05,-79.8914874312918,-2.0546552757908,-79.8916543715459,-2.0540910507178,0.132910233281615,0.132846162031362,2019.99984664387,2019.99991071512
988,989,0.00126789375449776,-79.8921469637832,-2.05502349010318,-79.8933001487251,-2.05443266050637,0.132910681789873,0.131642788035375,2019.99864326987,2019.99991116362
868,869,0.000918641820502941,-80.6724956932344,-1.00403674536461,-80.6725814538346,-1.00354912986979,0.132912148555068,0.131993506734565,2019.99899398857,2019.99991263039
781,782,0.000195069988106589,-79.5446570080884,-1.48971829827151,-79.5441243250277,-1.48995439301787,0.132912583820988,0.132717513832881,2019.99971799567,2019.99991306566
976,984,0.000627237090892407,-79.8906078676205,-2.05366906324089,-79.8910353367168,-2.05463671795525,0.13291367296158,0.132286435870688,2019.99928691771,2019.9999141548
818,830,0.000342993235990852,-80.6739832202468,-1.00261451820746,-80.673756837127,-1.00291533605874,0.132915512826722,0.132572519590731,2019.99957300143,2019.99991599466
775,776,9.6133057878367e-05,-79.5449984020421,-1.48972699574327,-79.5447227188587,-1.49009607955296,0.132917058497232,0.132820925439354,2019.99982140727,2019.99991754033
584,585,0.00301286056383843,-79.891689873588,-2.05450287724087,-79.8923344389715,-2.05588460302427,0.132917058930634,0.129904198366796,2019.9969046802,2019.99991754077
817,831,0.000794014008215993,-80.671738233117,-1.00409434521966,-80.673091021132,-1.00367029665533,0.132921190068935,0.132127176060719,2019.9991276579,2019.9999216719
842,843,-5.41594495951925e-05,-80.6724026073736,-1.00220198816111,-80.6733254529225,-1.00415295798935,0.132922266447042,0.132976425896637,2019.99997690773,2019.99992274828
961,962,0.000228282835693094,-79.8924405904289,-2.05389886706254,-79.891924810005,-2.05474352291934,0.132922655618839,0.132694372783146,2019.99969485462,2019.99992313745
546,547,0.000239130884934768,-78.2877134689516,0.443410430082383,-78.2880758267849,0.443310869863585,0.132922902927783,0.132683772042849,2019.99968425388,2019.99992338476
662,667,0.00129565086838201,-79.8921864824455,-2.05536961967791,-79.8923819051809,-2.05544512233674,0.13292436966109,0.131628718792708,2019.99862920063,2019.9999248515
963,964,0.000176028907199255,-79.8923999420209,-2.0539633711233,-79.8921292021491,-2.05523968785156,0.132924748011389,0.13274871910419,2019.99974920094,2019.99992522985
675,676,0.000291987422526452,-79.8936395621504,-2.05619970288106,-79.8927257852769,-2.05479415890797,0.132925942495722,0.132633955073195,2019.99963443691,2019.99992642433
868,877,0.000933019668181823,-80.6724956932344,-1.00403674536461,-80.6726432224254,-1.00387984263141,0.132926526402747,0.131993506734565,2019.99899398857,2019.99992700824
860,861,0.00233184302049771,-80.6730173585456,-1.00459194511499,-80.6733275050519,-1.0034718345556,0.132926816255058,0.13059497323456,2019.99759545507,2019.99992729809
625,626,0.000142219122822973,-79.3069475261034,0.716339461828627,-79.3068032964612,0.716323453569187,0.132929002786209,0.132786783663386,2019.9997872655,2019.99992948462
715,716,0.000995767197707109,-79.8940276690312,-2.05498627776888,-79.8946647200643,-2.05358759946898,0.132931303716722,0.131935536519015,2019.99893601835,2019.99993178555
531,532,0.000215957551509827,-80.6723847129436,-1.003551043925,-80.6724670811176,-1.0039432186727,0.132931570854052,0.132715613302543,2019.99971609514,2019.99993205269
727,728,9.78455862030714e-05,-79.2565670300466,-3.99553315903551,-79.2567350801417,-3.99590209264365,0.132932235714017,0.132834390127814,2019.99983487196,2019.99993271755
951,952,0.000158508336439156,-78.7723702865956,-1.97775424635335,-78.7720042789002,-1.97776837699835,0.1329329263415,0.132774418005061,2019.99977489984,2019.99993340818
631,632,0.00016051804136008,-79.306983626071,0.717046282622415,-79.3067384461657,0.716680846481677,0.132933546372233,0.132773028330872,2019.99977351017,2019.99993402821
917,922,0.00262282164037497,-79.8927255756687,-2.05486222175072,-79.8930907376691,-2.05423752925606,0.132933752938836,0.130310931298461,2019.99731141313,2019.99993423477
1006,1007,0.00164623888476345,-79.8535742385841,-3.51542721432516,-79.8531512900178,-3.51536849613354,0.132934224958619,0.131287986073855,2019.99828846791,2019.99993470679
939,940,0.000647103708844132,-79.8920967662193,-2.0563895440742,-79.8919510561937,-2.05468835669195,0.132936812835982,0.132289709127137,2019.99929019096,2019.99993729467
663,664,0.000175991172496115,-79.8919429373874,-2.05578957471809,-79.8920001541085,-2.05633198899942,0.132939152854523,0.132763161682026,2019.99976364352,2019.99993963469
747,757,0.000376818396169432,-78.2887393060321,0.442295875401103,-78.2909383138818,0.441521605116262,0.132939423762305,0.132562605366135,2019.9995630872,2019.9999399056
522,523,0.000333498652444031,-80.6726748720757,-1.00368059544243,-80.6720080915271,-1.00354892487836,0.132943848065409,0.132610349412965,2019.99961083125,2019.9999443299
840,841,0.000225481317374099,-80.6718910564352,-1.00304819539798,-80.672886745655,-1.00371494928019,0.132943859420837,0.132718378103463,2019.99971885994,2019.99994434126
924,925,0.00247965278694795,-79.8950004606718,-2.055054950094,-79.8936919763806,-2.05381357286809,0.13294393705844,0.130464284271492,2019.99746476611,2019.99994441889
947,948,0.000194139848328057,-78.7720073323642,-1.97819042770864,-78.7719203574336,-1.97791034727515,0.132947604080421,0.132753464232093,2019.99975394607,2019.99994808592
995,999,0.000127702180588773,-80.7605502442958,-2.16031542355508,-80.7611338905739,-2.16104675917773,0.13295308436038,0.132825382179791,2019.99982586401,2019.9999535662
788,790,7.85242214037529e-05,-79.5445379448412,-1.49017527968128,-79.5446763558696,-1.48956951673187,0.132953345169679,0.132874820948275,2019.99987530278,2019.999953827
976,977,0.000669078830672465,-79.8906078676205,-2.05366906324089,-79.8907653816106,-2.05381813857218,0.13295551470136,0.132286435870688,2019.99928691771,2019.99995599654
522,528,0.000347439982000264,-80.6726748720757,-1.00368059544243,-80.6727167107075,-1.00354716353822,0.132957789394965,0.132610349412965,2019.99961083125,2019.99995827123
882,883,0.00058131750309065,-80.6744111055827,-1.00410516477412,-80.6739778085072,-1.00324044794772,0.132959763601516,0.132378446098426,2019.99937892793,2019.99996024544
773,774,-0.0028408701980247,-79.5440043608778,-1.49016390898828,-79.5446079178848,-1.49047765858873,0.132962583303731,0.135803453501756,2020.00280393534,2019.99996306514
672,674,0.00103093999589454,-79.8942415332531,-2.0562430485314,-79.8933404703091,-2.05659247019532,0.132964674885149,0.131933734889254,2019.99893421672,2019.99996515672
650,651,0.000621688574332757,-79.1862531004251,-0.255170442670112,-79.1852161275206,-0.253611917752842,0.132968308140541,0.132346619566208,2019.9993471014,2019.99996878998
688,689,0.00349823790905035,-79.8940115357712,-2.05756031501226,-79.8940230779372,-2.05631703655651,0.13297344674824,0.12947520883919,2019.99647569067,2019.99997392858
723,730,0.00112216178023061,-79.2565431890051,-3.99545870137671,-79.2560647239628,-3.9948576545231,0.132973754978252,0.131851593198021,2019.99885207503,2019.99997423681
699,700,0.000134326530065731,-79.893838137653,-2.05504159063369,-79.8937643498161,-2.05455446201748,0.132974193572921,0.132839867042856,2019.99984034888,2019.99997467541
840,842,0.000258047793173843,-80.6718910564352,-1.00304819539798,-80.6724026073736,-1.00220198816111,0.132976425896637,0.132718378103463,2019.99971885994,2019.99997690773
565,566,0.000189877018724527,-79.8917079423432,-2.05408418199578,-79.8918075731432,-2.05411348361678,0.132982887188493,0.132793010169769,2019.999793492,2019.99998336902
977,979,3.12105935027507e-05,-79.8907653816106,-2.05381813857218,-79.8908190088334,-2.05387579555821,0.132986725294863,0.13295551470136,2019.99995599654,2019.99998720713
741,742,0.000103178730036624,-78.2901637752375,0.441836381080031,-78.2899030820287,0.44205267585801,0.132991414007659,0.132888235277622,2019.99988871711,2019.99999189584
979,980,6.75062032395868e-06,-79.8908190088334,-2.05387579555821,-79.8910256718148,-2.05417385917597,0.132993475915187,0.132986725294863,2019.99998720713,2019.99999395775
605,606,0.00054515398984023,-79.893579877628,-2.05563785758141,-79.8934072631047,-2.05588305060405,0.13299542322056,0.13245026923072,2019.99945075107,2019.99999590506
748,752,8.61943699407286e-05,-78.2898682522971,0.441538594221712,-78.2899593908322,0.441718324691348,0.132996017872821,0.13290982350288,2019.99991030534,2019.99999649971
766,773,0.00297276017036241,-79.5442635869954,-1.48984222667568,-79.5440043608778,-1.49016390898828,0.135803453501756,0.132830693331393,2019.99983117517,2020.00280393534
703,705,0.00567763269801369,-79.1173254160829,-1.60525839076509,-79.117580064335,-1.6056141833206,0.138447402927478,0.132769770229464,2019.99977025206,2020.00544788476
969,970,-0.024615665753674,-79.8909777457856,-2.05699987650706,-79.8903757809927,-2.05689788182321,0.140187486473962,0.164803152227636,2020.03180363406,2020.00718796831
951,954,0.0100113819000187,-78.7723702865956,-1.97775424635335,-78.7734487655498,-1.97752376717414,0.142785799905079,0.132774418005061,2019.99977489984,2020.00978628174
642,643,0.0216627649968797,-79.1848838734972,-0.254020961641157,-78.4669260895368,-0.178601426385538,0.154488326669287,0.132825561672408,2019.99982604351,2020.0214888085
910,912,0.0221849643216988,-79.8931686772108,-2.05539298482291,-79.8901931006969,-2.05637650743119,0.154907281371575,0.132722317049876,2019.99972279888,2020.02190776321
851,852,0.0229363073562103,-80.6726427804327,-1.00348178606838,-80.6723468723095,-1.00312760910021,0.155810633261038,0.132874325904828,2019.99987480774,2020.0228111151
919,920,0.0261348031527607,-79.8926059961523,-2.05502500549157,-79.8912866588653,-2.05412786675724,0.158914751778655,0.132779948625894,2019.99978043046,2020.02591523361
606,607,0.0282815004958503,-79.8934072631047,-2.05588305060405,-79.8927951537879,-2.05634626859141,0.161276923716411,0.13299542322056,2019.99999590506,2020.02827740555
918,921,0.0302741175669278,-79.8924884284431,-2.05481852914284,-79.8902069718063,-2.05518550208137,0.162568464422366,0.132294346855438,2019.99929482869,2020.02956894626
968,969,0.0322243486168019,-79.8927328928718,-2.05311529948134,-79.8909777457856,-2.05699987650706,0.164803152227636,0.132578803610834,2019.99957928545,2020.03180363406
934,935,0.0341636831350183,-79.8910471511654,-2.05207942298413,-79.8924274307152,-2.05201117461994,0.166609703307074,0.132446020172056,2019.99944650201,2020.03361018514
1001,1002,0.0339855810699723,-80.759910299153,-2.16001977679453,-80.7586101830995,-2.16015412809298,0.166871266481437,0.132885685411465,2019.99988616725,2020.03387174832
955,958,0.0368604026073733,-79.8931972814243,-2.05591139266824,-79.8916978867588,-2.05310420500727,0.169327566181516,0.132467163574143,2019.99946764541,2020.03632804802
988,990,0.0397968999532746,-79.8921469637832,-2.05502349010318,-79.8917010114076,-2.0537330321973,0.17143968798865,0.131642788035375,2019.99864326987,2020.03844016982
1004,1005,0.0518551891028283,-80.7607657821904,-2.16084440027071,-80.7615514374074,-2.16109319217806,0.18467892899851,0.132823739895682,2019.99982422173,2020.05167941083
806,807,0.0544742615826865,-80.6729229889213,-1.00400554331323,-80.6721650954598,-1.00357085555281,0.187353017312013,0.132878755729327,2019.99987923756,2020.05435349915
984,985,0.0569126688735455,-79.8910353367168,-2.05463671795525,-79.8929600048755,-2.05275118014864,0.189826341835126,0.13291367296158,2019.9999141548,2020.05682682367
652,653,0.0587765580149306,-79.1858318292038,-0.254655608051406,-79.185619780041,-0.254812893168432,0.1916361574841,0.13285959946917,2019.9998600813,2020.05863663932
820,822,0.0641389243842243,-80.6733022510812,-1.00368148641397,-80.6741345360121,-1.00343984476943,0.196985206938773,0.132846282554549,2019.99984676439,2020.06398568877
885,886,0.0644449129596413,-80.6729200957795,-1.00437075222489,-80.6734259463322,-1.00475534664726,0.197275194570439,0.132830281610797,2019.99983076345,2020.06427567641
705,706,0.0636513597415498,-79.117580064335,-1.6056141833206,-79.1180302511425,-1.60602636722529,0.202098762669027,0.138447402927478,2020.00544788476,2020.0690992445
611,614,-0.0358653116125006,-79.8952016777998,-2.05373519997087,-79.8927665020081,-2.05302356639974,0.205517874666323,0.241383186278824,2020.10838366811,2020.0725183565
906,908,0.0727611255491544,-79.8921166163411,-2.05438231965034,-79.8919706656618,-2.05510139264315,0.205634694259872,0.132873568710718,2019.99987405055,2020.07263517609
667,668,0.0738661961845285,-79.8923819051809,-2.05544512233674,-79.8938300573532,-2.05637969514798,0.206790565845618,0.13292436966109,2019.9999248515,2020.07379104768
869,870,0.0755417113072432,-80.6725814538346,-1.00354912986979,-80.6739475406712,-1.0039158256947,0.208453859862311,0.132912148555068,2019.99991263039,2020.0754543417
902,903,0.0759356143124563,-79.8915343415529,-2.05523946147109,-79.8928668349911,-2.05684886702744,0.20866822829652,0.132732613984064,2019.99973309582,2020.07566871013
636,637,0.0804214780364391,-79.1852485896972,-0.254723134833332,-79.1860326575742,-0.254586926921743,0.213171340374809,0.13274986233837,2019.99975034417,2020.08017182221
589,590,0.0845618297515702,-79.8919520339982,-2.05529666704889,-79.8949040915875,-2.05262739946,0.215585852172561,0.13102402242099,2019.99802450426,2020.08258633401
609,610,0.0858824669664013,-79.8940192831561,-2.05715074220152,-79.8962552441491,-2.05327972464622,0.21834638924489,0.132463922278489,2019.99946440411,2020.08534687108
580,581,0.0902978795079373,-79.8919911835994,-2.05466027124832,-79.8935338160107,-2.05442584560638,0.219405447256718,0.129107567748781,2019.99610804958,2020.08640592909
725,726,0.0875759402463384,-79.2567241160208,-3.9952962462167,-79.2564310536259,-3.99551968957343,0.22046788591797,0.132891945671632,2019.99989242751,2020.08746836775
715,718,0.090265112973241,-79.8940276690312,-2.05498627776888,-79.8920399996181,-2.0547392603261,0.222200649492256,0.131935536519015,2019.99893601835,2020.08920113133
1011,1014,0.0897809234836245,-79.8535486001571,-3.5154431532041,-79.8527396890757,-3.51582641844531,0.22266392618078,0.132883002697155,2019.99988348453,2020.08966440802
617,618,0.0927427044103317,-79.8903877491371,-2.05272299295639,-79.8891681684324,-2.05168784485707,0.223211757491164,0.130469053080832,2019.99746953492,2020.09021223933
683,684,-0.0844352876134929,-79.8895982438146,-2.05303392536859,-79.8900098076647,-2.05367277767197,0.223277478955571,0.307712766569064,2020.1747132484,2020.09027796079
877,878,0.0918928645852556,-80.6726432224254,-1.00387984263141,-80.67293607808,-1.00419429270865,0.224819390988003,0.132926526402747,2019.99992700824,2020.09181987282
932,933,0.0956307610775826,-79.8921283252939,-2.05399458400397,-79.8929116942692,-2.05223507327807,0.227147668557474,0.131516907479891,2019.99851738931,2020.09414815039
903,904,0.0188743826750203,-79.8928668349911,-2.05684886702744,-79.8922538665793,-2.05517371407238,0.227542610971541,0.20866822829652,2020.07566871013,2020.09454309281
703,704,0.0959915435103572,-79.1173254160829,-1.60525839076509,-79.1161391230317,-1.60411431189368,0.228761313739821,0.132769770229464,2019.99977025206,2020.09576179557
886,889,0.0321239913303289,-80.6734259463322,-1.00475534664726,-80.6739591965901,-1.00524038460906,0.229399185900768,0.197275194570439,2020.06427567641,2020.09639966774
908,909,0.0275720332775323,-79.8919706656618,-2.05510139264315,-79.8921188081301,-2.05576680913221,0.233206727537404,0.205634694259872,2020.07263517609,2020.10020720937
820,821,0.102642715480905,-80.6733022510812,-1.00368148641397,-80.6736527365402,-1.00484100162863,0.235488998035455,0.132846282554549,2019.99984676439,2020.10248947987
807,808,0.0516153752156712,-80.6721650954598,-1.00357085555281,-80.6712119117766,-1.00266905742979,0.238968392527684,0.187353017312013,2020.05435349915,2020.10596887436
689,690,0.10698166076027,-79.8940230779372,-2.05631703655651,-79.8973480242498,-2.05702150626534,0.23995510750851,0.13297344674824,2019.99997392858,2020.10695558934
1011,1012,0.107379512789308,-79.8535486001571,-3.5154431532041,-79.8541370241473,-3.51595153367843,0.240262515486463,0.132883002697155,2019.99988348453,2020.10726299732
610,611,0.0230367970339337,-79.8962552441491,-2.05327972464622,-79.8952016777998,-2.05373519997087,0.241383186278824,0.21834638924489,2020.08534687108,2020.10838366811
856,859,-0.0137416102317132,-80.6722762417025,-1.0053189696348,-80.673135527847,-1.00606949140995,0.242972215819354,0.256713826051067,2020.12371430789,2020.10997269765
735,736,0.116336386250932,-79.8923069538011,-2.05542540936421,-79.8906620272885,-2.05653524577941,0.243981899464148,0.127645513213216,2019.99464599505,2020.1109823813
924,926,0.114402495528924,-79.8950004606718,-2.055054950094,-79.8947689527315,-2.0558764774439,0.244866779800417,0.130464284271492,2019.99746476611,2020.11186726164
870,871,0.0364513702725053,-80.6739475406712,-1.0039158256947,-80.6740078214286,-1.00391051275264,0.244905230134817,0.208453859862311,2020.0754543417,2020.11190571197
855,856,0.123952202992512,-80.6733150178786,-1.00476204149305,-80.6722762417025,-1.0053189696348,0.256713826051067,0.132761623058555,2019.99976210489,2020.12371430789
956,957,0.125034707510389,-79.8931194061855,-2.05539184046593,-79.8952567216066,-2.05340148200896,0.257589649988578,0.13255494247819,2019.99955542431,2020.12459013182
1027,1028,0.126110638080863,-79.8533856103946,-3.51516249708344,-79.8538539592925,-3.51566167754586,0.258898326847576,0.132787688766713,2019.9997881706,2020.12589880868
664,665,0.126334766218201,-79.8920001541085,-2.05633198899942,-79.8900388044342,-2.05712263639305,0.259273919072723,0.132939152854523,2019.99993963469,2020.12627440091
643,646,0.105131187993993,-78.4669260895368,-0.178601426385538,-78.4667139969253,-0.179268187615229,0.25961951466328,0.154488326669287,2020.0214888085,2020.1266199965
551,552,0.134421349827523,-79.1843791940053,-0.257219288978019,-79.1845758525032,-0.257266176766863,0.267304802177473,0.13288345234995,2019.99988393418,2020.13430528401
836,838,0.139200750956494,-80.6729255463723,-1.00382379068629,-80.6729607297669,-1.00398663358123,0.271715305148298,0.132514554191804,2019.99951503603,2020.13871578698
685,686,0.144733722420563,-79.892468403563,-2.05483611852807,-79.8929113229108,-2.05535187446679,0.276400304362978,0.131666581942416,2019.99866706378,2020.1434007862
822,823,0.0823251195183137,-80.6741345360121,-1.00343984476943,-80.6741046829324,-1.0042439190576,0.279310326457087,0.196985206938773,2020.06398568877,2020.14631080829
979,981,0.146670116959527,-79.8908190088334,-2.05387579555821,-79.8934110834209,-2.05578175991828,0.27965684225439,0.132986725294863,2019.99998720713,2020.14665732409
886,887,0.0858573173058262,-80.6734259463322,-1.00475534664726,-80.6721402485172,-1.00435794112943,0.283132511876265,0.197275194570439,2020.06427567641,2020.15013299371
977,978,0.150402511517113,-79.8907653816106,-2.05381813857218,-79.8932590865331,-2.05677823138492,0.283358026218473,0.13295551470136,2019.99995599654,2020.15035850805
597,598,0.152751065312807,-79.8926700584841,-2.0543342740149,-79.8933659047944,-2.05500780884024,0.28495067916651,0.132199613853703,2019.99920009569,2020.151951161
990,991,0.11357129476586,-79.8917010114076,-2.0537330321973,-79.890825775225,-2.05144906518804,0.28501098275451,0.17143968798865,2020.03844016982,2020.15201146459
691,692,-0.0145933024016707,-79.8934138168149,-2.05754844112941,-79.894844173462,-2.0546393792397,0.28552594186499,0.300119244266661,2020.1671197261,2020.1525264237
607,608,0.126498866437946,-79.8927951537879,-2.05634626859141,-79.8907884848518,-2.05440223893619,0.287775790154357,0.161276923716411,2020.02827740555,2020.15477627199
686,687,0.0125445479010149,-79.8929113229108,-2.05535187446679,-79.8938160951146,-2.05452124483276,0.288944852263993,0.276400304362978,2020.1434007862,2020.1559453341
861,865,0.156910678568671,-80.6733275050519,-1.0034718345556,-80.6733880618822,-1.00345042187594,0.289837494823729,0.132926816255058,2019.99992729809,2020.15683797666
718,719,0.0677829469638697,-79.8920399996181,-2.0547392603261,-79.8925807858752,-2.05426378990405,0.289983596456126,0.222200649492256,2020.08920113133,2020.15698407829
736,737,0.0472788318317711,-79.8906620272885,-2.05653524577941,-79.8905241019768,-2.05686694665562,0.291260731295919,0.243981899464148,2020.1109823813,2020.15826121313
787,797,0.159361782751746,-79.5444458092018,-1.48974881132947,-79.5461399021328,-1.48925783926099,0.291989396881482,0.132627614129736,2019.99962809596,2020.15898987872
896,901,0.159440083267554,-79.8917241237624,-2.05493623925189,-79.889780441254,-2.05173809473697,0.292336417827776,0.132896334560221,2019.99989681639,2020.15933689966
878,879,0.0696498502940035,-80.67293607808,-1.00419429270865,-80.6726956980468,-1.0042068035142,0.294469241282006,0.224819390988003,2020.09181987282,2020.16146972312
611,612,0.0567720179508785,-79.8952016777998,-2.05373519997087,-79.896371471395,-2.05280536840731,0.298155204229702,0.241383186278824,2020.10838366811,2020.16515568606
690,691,0.060164136758151,-79.8973480242498,-2.05702150626534,-79.8934138168149,-2.05754844112941,0.300119244266661,0.23995510750851,2020.10695558934,2020.1671197261
769,770,-0.00483205144206045,-79.5437352007462,-1.49139651559623,-79.5431538034466,-1.49146531237934,0.30661646719425,0.31144851863631,2020.17844900047,2020.17361694903
682,683,0.174802533287449,-79.8916543715459,-2.0540910507178,-79.8895982438146,-2.05303392536859,0.307712766569064,0.132910233281615,2019.99991071512,2020.1747132484
672,673,0.176124002421003,-79.8942415332531,-2.0562430485314,-79.8945271137986,-2.05318458282659,0.308057737310258,0.131933734889254,2019.99893421672,2020.17505821914
585,587,0.177115506430865,-79.8923344389715,-2.05588460302427,-79.8947663439244,-2.05538176008116,0.3100325653615,0.132917058930634,2019.99991754077,2020.1770330472
709,713,0.177470628039415,-79.8938133831401,-2.05479944324639,-79.8922542929044,-2.05519387412112,0.310375441583511,0.132904813544096,2019.99990529538,2020.17737592342
767,769,-0.00328610546269525,-79.5432137891545,-1.49100126458971,-79.5437352007462,-1.49139651559623,0.31144851863631,0.314734624099006,2020.18173510593,2020.17844900047
801,802,0.179005198132074,-79.8932617169278,-2.0548836423344,-79.893767762819,-2.05293332829696,0.311881167182344,0.132875969050271,2019.99987645088,2020.17888164902
913,914,0.179625857464348,-79.8922645568048,-2.05432017166666,-79.8907910544323,-2.05362221661294,0.312499608942845,0.132873751478497,2019.99987423331,2020.17950009078
700,701,0.180721533167244,-79.8937643498161,-2.05455446201748,-79.893352337012,-2.05472177729471,0.313695726740166,0.132974193572921,2019.99997467541,2020.18069620857
618,619,0.0913148028546452,-79.8891681684324,-2.05168784485707,-79.8888205315882,-2.05052974925934,0.314526560345809,0.223211757491164,2020.09021223933,2020.18152704218
766,767,0.181903930767612,-79.5442635869954,-1.48984222667568,-79.5432137891545,-1.49100126458971,0.314734624099006,0.132830693331393,2019.99983117517,2020.18173510593
663,666,0.183087355607953,-79.8919429373874,-2.05578957471809,-79.8904891539171,-2.05334163499505,0.31585051728998,0.132763161682026,2019.99976364352,2020.18285099912
602,603,0.183487657771134,-79.8940159285212,-2.05563506882645,-79.8957182879961,-2.05582577751881,0.316352549732792,0.132864891961658,2019.9998653738,2020.18335303157
585,586,0.184903516597704,-79.8923344389715,-2.05588460302427,-79.8911155271523,-2.05643975775574,0.317820575528338,0.132917058930634,2019.99991754077,2020.18482105736
716,717,0.185843449724383,-79.8946647200643,-2.05358759946898,-79.8959883391207,-2.0542085181293,0.318774753441106,0.132931303716722,2019.99993178555,2020.18577523528
913,915,0.18632675716819,-79.8922645568048,-2.05432017166666,-79.8931108130358,-2.05380588158604,0.319200508646687,0.132873751478497,2019.99987423331,2020.18620099048
668,669,0.113398091099371,-79.8938300573532,-2.05637969514798,-79.8945499758926,-2.05696590335412,0.320188656944989,0.206790565845618,2020.07379104768,2020.18718913878
581,582,0.105593319125757,-79.8935338160107,-2.05442584560638,-79.8932828837167,-2.05102077823436,0.324998766382476,0.219405447256718,2020.08640592909,2020.19199924822
612,613,0.0288214082205167,-79.896371471395,-2.05280536840731,-79.8950529333755,-2.05381598794812,0.326976612450219,0.298155204229702,2020.16515568606,2020.19397709428
694,696,0.196663308348042,-79.8932877259553,-2.05571018757535,-79.8953566795402,-2.05516082901279,0.329478399488771,0.132815091140729,2019.99981557298,2020.19647888132
1014,1015,0.10766250455861,-79.8527396890757,-3.51582641844531,-79.8520695618718,-3.5160897990929,0.33032643073939,0.22266392618078,2020.08966440802,2020.19732691257
582,583,0.0127903227958012,-79.8932828837167,-2.05102077823436,-79.8934104041457,-2.0506518612597,0.337789089178277,0.324998766382476,2020.19199924822,2020.20478957101
681,158,0.205071388920981,-79.8914874312918,-2.0546552757908,-79.8969572865495,-2.05659320337516,0.337917550952343,0.132846162031362,2019.99984664387,2020.20491803279
1010,1024,0.206057380862763,-79.8535586721645,-3.51561716582937,-79.8533644988224,-3.51558446908441,0.338863411316714,0.132806030453951,2019.99980651229,2020.20586389315
