time	velocity	number_of_branches
2017.89174185539	48.0974148600912	0
2017.9044843345	48.4748602715493	0
2017.91722681362	48.8324559651288	0
2017.92996929273	49.1719193007284	0
2017.94271177184	49.5132487106174	0
2017.95545425095	49.9384272779773	0
2017.96819673006	50.3433141115608	0
2017.98093920918	50.7208750167623	0
2017.99368168829	51.1826205582681	0
2018.0064241674	53.0657835009014	0
2018.01916664651	52.9442136286821	0
2018.03190912562	52.8227723149036	0
2018.04465160473	52.7043176742589	0
2018.05739408385	52.6106065246722	0
2018.07013656296	52.8694287148257	0
2018.08287904207	52.8853789625253	0
2018.09562152118	52.7789959420275	0
2018.10836400029	52.9051159219675	0
2018.12110647941	53.3435254139092	0
2018.13384895852	53.8072225707022	0
2018.14659143763	54.2462416884836	0
2018.15933391674	54.6625017269693	0
2018.17207639585	58.4825816974607	0
2018.18481887496	58.7333212680455	0
2018.19756135408	58.982393777082	0
2018.21030383319	59.2111307015315	0
2018.2230463123	59.4219761125688	0
2018.23578879141	59.6239005422414	0
2018.24853127052	59.817468056941	0
2018.26127374964	60.0390825499306	0
2018.27401622875	60.2489763214704	0
2018.28675870786	62.5533539241052	0
2018.29950118697	62.206420467386	0
2018.31224366608	61.7609771664894	0
2018.3249861452	61.3303076518683	0
2018.33772862431	61.0368828794899	0
2018.35047110342	60.7714670186147	0
2018.36321358253	60.3981364732041	0
2018.37595606164	60.4301681776272	0
2018.38869854075	60.4482299731664	0
2018.40144101987	60.3604743107643	0
2018.41418349898	61.2344997806521	0
2018.42692597809	63.6213263406242	0
2018.4396684572	65.9203182028022	0
2018.45241093631	66.3168561382399	0
2018.46515341543	66.0055978637038	0
2018.47789589454	65.6569179061179	0
2018.49063837365	65.2825954464192	0
2018.50338085276	64.9457242153525	0
2018.51612333187	64.6283140466476	0
2018.52886581099	64.3358174928181	0
2018.5416082901	70.867140580447	0
2018.55435076921	70.6462087027447	0
2018.56709324832	70.4341842141939	0
2018.57983572743	70.2755505289299	0
2018.59257820654	70.1783245243564	0
2018.60532068566	52.4474750889453	0
2018.61806316477	52.401502540623	0
2018.63080564388	52.3551654416892	0
2018.64354812299	48.156701680769	0
2018.6562906021	2.23615736702927	0
2018.66903308122	2.29547917450346	0
2018.68177556033	2.29547876916973	0
2018.69451803944	2.14195267826797	0
2018.70726051855	2.15939297944683	0
2018.72000299766	1.9301812047565	0
2018.73274547677	1.86712684042603	0
2018.74548795589	1.86712636967326	0
2018.758230435	1.96203968601286	0
2018.77097291411	1.86712727379921	0
2018.78371539322	1.85506279553375	0
2018.79645787233	1.98770673516971	0
2018.80920035145	1.97694599785725	0
2018.82194283056	1.98770503538069	0
2018.83468530967	2.07393727094743	0
2018.84742778878	2.17934991977226	0
2018.86017026789	2.30596272374635	0
2018.87291274701	2.37700925655431	2
2018.88565522612	2.52184506856398	2
2018.89839770523	2.71816828699487	2
2018.91114018434	2.98489364948169	2
2018.92388266345	3.22973493469321	2
2018.93662514256	4.04065175261037	2
2018.94936762168	5.5571362968892	4
2018.96211010079	80.9752726801283	6
2018.9748525799	318.805601716026	10
2018.98759505901	815.257463397471	22
2019.00033753812	2119.21053854365	508
2019.01308001724	502.935598420169	518
2019.02582249635	292.306371963493	528
2019.03856497546	206.63538603132	540
2019.05130745457	161.475007560796	552
2019.06404993368	132.726209958411	564
2019.07679241279	112.996617714708	578
2019.08953489191	98.9958347140837	592
2019.10227737102	88.0115904268975	600
2019.11501985013	79.4095976219939	608
2019.12776232924	72.5850255273739	620
2019.14050480835	66.9950978829153	628
2019.15324728747	62.5502757116297	640
2019.16598976658	58.5093959449666	650
2019.17873224569	55.2079300073579	660
2019.1914747248	52.3571221210123	672
2019.20421720391	49.9840710492182	685
2019.21695968303	47.815867772916	700
2019.22970216214	46.0251413413913	712
2019.24244464125	44.6802649134559	718
2019.25518712036	43.8148883117232	724
2019.26792959947	43.0470718191309	730
2019.28067207858	42.366119247144	736
2019.2934145577	41.7358140924884	744
2019.30615703681	41.294834988279	750
2019.31889951592	40.8825787320241	757
2019.33164199503	40.5013295162766	764
2019.34438447414	40.1954900891132	770
2019.35712695326	40.0080328761799	776
2019.36986943237	39.8174162051685	782
2019.38261191148	39.7392715402836	788
2019.39535439059	39.8439914173385	792
2019.4080968697	39.8847460152427	798
2019.42083934882	40.1154676554898	802
2019.43358182793	40.3124808060003	808
2019.44632430704	40.5398345196733	812
2019.45906678615	40.7475265473791	819
2019.47180926526	41.3721332252203	828
2019.48455174437	41.7758765709084	838
2019.49729422349	42.3497099566146	844
2019.5100367026	42.6847673967112	850
2019.52277918171	43.1619954009863	854
2019.53552166082	43.7194967151175	860
2019.54826413993	44.1175638126017	864
2019.56100661905	44.6734894255136	872
2019.57374909816	45.3062627005788	880
2019.58649157727	46.0036561267015	888
2019.59923405638	46.7176123217405	894
2019.61197653549	47.5537910128689	902
2019.62471901461	48.5682606059539	909
2019.63746149372	49.6939207437825	916
2019.65020397283	50.893163359991	924
2019.66294645194	52.3617372399386	932
2019.67568893105	53.7030973366198	938
2019.68843141016	54.3623428245107	944
2019.70117388928	55.2025690359608	952
2019.71391636839	56.2745292726294	958
2019.7266588475	56.614699948752	962
2019.73940132661	56.9777876905397	966
2019.75214380572	57.4595049138129	970
2019.76488628484	57.9557090553384	972
2019.77762876395	58.2360670761365	974
2019.79037124306	58.2788190273614	976
2019.80311372217	58.3535957477126	978
2019.81585620128	58.397403792086	978
2019.82859868039	58.4767087197672	984
2019.84134115951	58.6201667104477	986
2019.85408363862	58.764694856704	990
2019.86682611773	58.9223029281445	992
2019.87956859684	59.0639207497811	992
2019.89231107595	59.1811696770556	994
2019.90505355507	59.2165069982384	994
2019.91779603418	59.3896867727292	1000
2019.93053851329	59.6688476991926	1006
2019.9432809924	60.1761278524818	1014
2019.95602347151	61.1823449918075	1022
2019.96876595063	62.8639314509295	1028
2019.98150842974	64.2947129224395	1030
2019.99425090885	64.3240971081726	1032
2020.00699338796	64.3240046394579	1032
2020.01973586707	64.3240046394579	1032
2020.03247834618	64.3240046394579	1032
2020.0452208253	64.3240046394579	1032
2020.05796330441	64.3240046394579	1032
2020.07070578352	64.3240046394579	1032
2020.08344826263	64.3240046394579	1032
2020.09619074174	64.3240046394579	1032
2020.10893322086	64.3240046394579	1032
2020.12167569997	64.3240046394579	1032
2020.13441817908	64.3240046394579	1032
2020.14716065819	64.3240046394579	1032
2020.1599031373	64.3240046394579	1032
2020.17264561641	64.3240046394579	1032
2020.18538809553	64.3240046394579	1032
2020.19813057464	64.3240046394579	1032
2020.21087305375	64.3240046394579	1032
2020.22361553286	64.3240046394579	1032
2020.23635801197	64.3240046394579	1032
2020.24910049109	64.3240046394579	1032
2020.2618429702	64.3240046394579	1032
2020.27458544931	64.3240046394579	1032
2020.28732792842	64.3240046394579	1032
2020.30007040753	64.3240046394579	1032
2020.31281288665	64.3240046394579	1032
2020.32555536576	64.3240046394579	1032
2020.33829784487	64.3240046394579	1032
2020.35104032398	64.3240046394579	1032
2020.36378280309	64.3240046394579	1032
2020.3765252822	64.3240046394579	1032
2020.38926776132	64.3240046394579	1032
2020.40201024043	64.3240046394579	1032
2020.41475271954	64.3240046394579	1032
2020.42749519865	64.3240046394579	1032
2020.44023767776	64.3240046394579	1032
2020.45298015688	64.3240046394579	1032
2020.46572263599	64.3240046394579	1032
2020.4784651151	64.3240046394579	1032
2020.49120759421	64.3240046394579	1032
2020.50395007332	64.3240046394579	1032
2020.51669255244	64.3240046394579	1032
2020.52943503155	64.3240046394579	1032
2020.54217751066	64.3240046394579	1032
2020.55491998977	64.3240046394579	1032
2020.56766246888	64.3240046394579	1032
2020.58040494799	64.3240046394579	1032
2020.59314742711	64.3240046394579	1032
2020.60588990622	64.3240046394579	1032
2020.61863238533	64.3240046394579	1032
2020.63137486444	64.3240046394579	1032
2020.64411734355	64.3240046394579	1032
2020.65685982267	64.3240046394579	1032
2020.66960230178	64.3240046394579	1032
2020.68234478089	64.3240046394579	1032
2020.69508726	64.3240046394579	1032
2020.70782973911	64.3240046394579	1032
2020.72057221823	64.3144421234159	1032
2020.73331469734	64.3025241375627	1032
2020.74605717645	64.3025241375627	1032
2020.75879965556	64.3025241375627	1032
2020.77154213467	64.2834525831692	1032
2020.78428461378	64.2723990451158	1032
2020.7970270929	64.2738151759688	1032
2020.80976957201	64.2798575493523	1032
2020.82251205112	64.2892702831009	1032
2020.83525453023	64.2934008212356	1032
2020.84799700934	64.2987470127847	1032
2020.86073948846	64.3071774649577	1032
2020.87348196757	64.3156102565327	1032
2020.88622444668	64.3240453877431	1032
2020.89896692579	64.3277858094074	1032
2020.9117094049	64.3364929702973	1032
2020.92445188401	64.316208211023	1032
2020.93719436313	64.3045028258175	1032
2020.94993684224	64.2165815278659	1031
2020.96267932135	64.0621215788768	1030
2020.97542180046	63.7099860787774	1028
2020.98816427957	62.4552396409823	1022
