mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
798.394932033479	67.5401745045081	11.2125195667379	33107.4615179246	3613.0926027136	12.3035076366802
1868.5281449557	62.7545607344486	13.9411879611026	62970.9468732215	2932.70638412174	15.6524721884435
1132.77757030386	71.3698931278611	12.3023752225706	35850.0597478219	3525.71690849606	11.2401523527979
2643.82804274479	68.8763069203903	14.2315745845918	112530.090563295	3415.59942654656	15.2020531767851
1319.1891835217	65.3484904414493	13.8233292692914	57755.0881368667	3053.30804540843	16.7921533420301
640.452817150883	65.4556093807519	9.99992134959963	29019.7813923791	3178.93444707455	13.9084816647588
7426.08758003388	66.1818416493551	21.2474911618751	252575.816283372	3216.89855866901	19.9157623034654
4335.27190014643	59.8395370228708	22.136574151196	216990.125104156	2743.98296692642	24.9504696503805
356.100707011347	67.3161137064228	9.92299332237653	9255.11223074038	2954.34053559041	7.7524720840652
1376.49851067078	63.6781928440334	10.0569924720098	66552.6529086279	3150.07123653884	11.9683902250051
4321.48550792666	65.2322190804373	16.1742915311141	202654.846141102	3327.28032129151	16.6826783194925
992.09918322955	66.4083398169617	11.1966025749157	48103.6894287493	3162.90830338144	14.6551182861666
2138.37543390109	63.4629023532437	20.2076375743826	60115.3672794738	2909.42258387653	20.7813956018143
989.408586501041	63.753642162157	14.2618459280524	46506.2722504182	3037.20020966856	20.7981805168574
6053.53455039704	63.062150884925	24.6960431009081	316197.762878284	3187.86906808975	26.785053168446
2080.23974096529	67.4161352579623	10.3352553470061	100647.399385516	3325.10779192059	12.5451273643127
2599.93875500781	63.643326880412	16.4752306429265	157168.034763761	2986.70313420915	19.835283250074
5907.53609485197	63.6145666971277	23.0565185364946	226205.648096706	2985.68750013263	20.9987695283924
4610.4571823506	66.970971552002	17.4127281684197	210329.502638637	3223.18106464278	18.1403227020792
2615.36431161962	66.0507145281912	18.9996415256174	87846.0566872192	3180.13516835364	19.1658712865035
4139.47767436833	70.2851677243645	21.2678380598238	285192.344790257	3243.54186371319	24.1138510658706
2700.60667861451	63.4858713790996	14.1738640235984	105795.970606868	2952.11954325674	12.9165514861934
1170.61654795393	64.0636508057041	8.90430472253944	53600.0843436425	3249.23198306405	11.4972650942206
2157.00646252332	69.2841251749993	16.82426580802	77673.7567333029	3389.93708796064	16.9471569735278
981.362908532689	65.3840283623199	11.2595309085168	44908.779379096	3114.110228147	15.7513432769402
2125.77037758012	64.9032406151931	13.3447704087396	69947.4230413854	3203.5771224024	13.1860835056262
3254.68714791201	64.0206205713394	11.6882274468368	175632.491632952	3308.71976130674	15.4933751156256
1565.37692468148	65.8502629487239	19.1320952899944	39874.0781310879	3170.05272623664	15.597526803679
1287.12280615586	66.5994465432618	11.6682667880235	44796.4230225189	3206.45560026506	10.4527242986631
11629.5781786994	63.7133785114313	24.7335345362873	842717.263139603	3085.44525792299	28.0920356500926
909.098936569321	64.979947495543	8.73963057990484	39423.0825484599	3113.51633615865	9.85324926335877
1334.9868587446	60.7180409188724	9.59577644407095	43784.9171918541	2818.50436225534	9.13571659830581
5131.94529477696	66.5483834878645	14.9412491390737	205458.640823188	3296.20423562328	15.1535744940124
1298.82346453541	61.4251980128355	10.2600323802605	48135.7455329771	2812.16740386603	12.296561395856
2409.97668190437	62.7001238296643	14.839645506137	111006.062857888	3031.12014794363	14.7262073269772
2407.71008551921	68.4950945584125	16.1967074913031	90745.7835258111	3054.65655383699	21.7345316713385
1658.36707971246	60.2774027845812	10.2755812094615	73275.417137748	2743.26619960705	11.943819939636
1497.2757834924	65.7170135302015	13.1808030355709	82544.2862492602	3360.03629711419	17.3859317465943
1417.50411606844	65.0465725849033	12.2367422951397	64848.1268152518	3154.73501487992	16.9011759450065
2219.43037283952	60.8756173820153	10.2763777636363	94542.3725998035	2835.0136412244	12.4837268864453
2264.91443825271	62.6637588634922	12.1057413814332	122471.477347252	2982.77534052065	14.8863485124109
2104.22058706852	61.4512615969942	18.8599012993457	76897.1291880922	2803.07201240344	18.8333094506191
3024.2665156016	62.4841306558133	14.7305875037687	134881.053019848	3111.08421318712	16.6844334186139
2014.45431235336	60.171762977382	10.5382480213453	71780.1795681289	2705.90529343128	12.5801504390748
3619.62942527574	67.2972824345653	15.0554930081799	214088.672094234	3470.10365251392	19.3302672623425
1629.03102789139	65.1936187151377	15.1646321945718	54869.6012556094	3099.80541732573	13.7823561621753
6702.2802110998	62.1505443302899	19.1715566252282	298825.3470322	2986.05148685669	19.8669397815845
2658.38889029028	63.2890784362182	12.9929995723796	82818.3818072225	3090.93322499834	12.0482025460316
2615.96564712123	67.4701709294385	11.1194001629106	118892.873843347	3290.76660396938	13.6404564630368
8866.63632412667	67.7925510343158	20.1983823789413	347295.892196097	3373.17512349588	17.7708493787592
2254.23174757019	66.8176874974083	9.82540264226659	99786.050571028	3254.29263231593	11.6535424930513
874.840505726399	61.9596417187176	9.23601483639247	31280.4922487423	2858.14667385688	10.3052121238486
1940.75690793833	66.6970009961159	16.241338176459	81456.854327113	3571.58809322151	17.543788338997
1978.14318070369	62.1140931067391	13.2907924520731	103216.9492478	2962.05363626959	16.9516635685605
9820.48358618217	68.2540018939833	27.1912528248342	440345.964820562	3599.2620560986	28.0827522637522
1301.99862564583	59.9441691422638	10.4264434603763	55110.671212199	2700.94218111582	12.2801176300544
1065.66858640606	66.835765415513	12.1384519220469	54085.6600289301	3163.2264582398	15.9014876662931
826.562580622916	67.4229619493505	8.36440741405865	26088.606852258	2935.38641548149	9.48760198989308
860.979811222063	61.5889766066163	9.0440741367287	37454.8436133081	2995.27819050014	9.58402187811311
1445.48844477064	65.4225568404824	14.4200386059721	62248.1829275602	3157.04249176296	15.6577871227685
2262.5439386868	67.728487901114	14.4103434692792	114290.731324174	3480.20715217235	14.301769010156
1422.91378273649	70.2829402911712	16.3041644979518	71920.930128002	3215.57443556029	20.7325020147258
3204.98251615851	64.7045988660406	11.459552088641	135970.981584721	3199.39836588776	13.4431774879486
2420.93635079828	70.0797468590419	25.6948281439435	110393.096519236	3398.06580676016	26.2440472525848
564.790142239692	66.6223445792571	16.290855352035	13238.2144578317	2894.95275798429	12.3443480654929
2851.99944323921	62.712477413983	13.1423469154339	143323.040255669	2900.4252576182	14.7526908777529
1234.86897230121	64.9800558928702	13.6793197135771	46597.5726474336	3029.01950797924	14.929555550768
2899.09687252715	66.1840400367346	14.923397073131	130702.327991386	3218.38847823371	18.0436144361987
3279.78207214734	67.0398759260027	14.5779640056187	148900.768656502	3285.23868744746	17.9961880200583
1776.85132836674	64.9221843728819	14.8851261281337	60126.2793372459	3023.26854032584	13.1757726692648
1568.71544954641	63.2791214632541	11.8536410554797	77508.8164917708	3073.08121488607	13.4854001483683
3788.87772782868	60.4489766810443	24.5207672026213	186258.811473332	2870.23222950313	26.7576486820542
2853.29475480194	64.5948560964924	15.5483105930926	167994.215928075	3114.02545044799	19.9489868760524
1574.27648657403	59.5924966796466	10.2395325361969	53147.1213907696	2714.05086382438	12.1932601613607
1390.33762415877	65.4388590179494	13.0241785861216	62294.4890427278	3071.58292126309	14.899969298194
3817.36028737171	65.9731453865342	16.3355545012281	276251.304080648	3251.48339198858	23.1392800711191
1610.74436837291	63.949561537039	13.6290637081029	74016.5955380598	3130.08141474051	16.3184095322152
1939.01588704122	59.9404401861359	19.5821199018223	62937.3495393867	2683.62872212667	19.3084944691829
1416.13803597777	62.2171910160065	12.1014722730845	57935.7705810073	2985.929828555	13.5760384718917
3115.90180665336	66.4435598729124	27.3058016146648	64854.6645026104	3162.7379536751	23.6485926247231
2337.04523620522	64.9594359224115	11.171490325758	98419.6096522553	3109.66914828502	11.7070949460184
2652.63750210992	66.5864820446003	12.9490223660501	118877.03027518	3248.94777407541	14.7519743091479
3069.38433484281	66.7087308279489	11.7376979839932	143709.217357779	3246.3686345702	13.3374594121239
1428.12006124254	65.940600608744	10.8586904804693	64461.5614659218	3396.23716297494	10.6771669047106
14420.0345481187	64.2069489085434	27.9844359682511	693453.632215005	3218.5777573949	27.52299756127
2661.32860566676	62.5331233144288	15.8123935677274	95841.9608181746	3084.84480139388	15.6871690919194
6512.88448854253	63.2982297290271	16.3136518348621	240137.783353093	3040.26066428868	13.6899963962911
22218.3839077052	65.2023382383297	29.4875362387742	1465911.09065302	3241.15970474991	30.6544974010638
1169.76324117484	69.2217539855314	10.194884363419	43814.8177916289	3275.21465566341	12.9132933966899
1137.95205422252	66.1732084691772	10.2166398595639	33993.9422504878	3171.06655933	9.3760379575786
3146.10179066865	62.333565325571	15.4408699072716	118179.886127896	3033.80138435832	15.178398893307
1276.93649508885	65.4688903162585	11.5055527226933	67195.7919766971	3169.15718346897	14.7501469505469
1406.55311955423	64.1286539261569	15.0427553001471	59861.8789012461	3120.68491133581	14.7143851340808
4183.13420386524	62.0564199795633	11.7068336039926	177792.612047689	2913.39718974568	13.1295420686284
2811.36836014867	65.5066396259525	11.6631203523436	147515.003927157	3142.47495190627	14.4881099910507
2307.31763935343	65.8294946408874	20.0966585259971	97274.2042208018	3314.25931578183	17.4567243148637
13473.4402317794	62.9077167174506	16.7359487434635	803622.69788991	3189.84373231909	20.3005549024859
234.542069752598	63.6848325971336	8.95483160961583	8008.89602076184	2728.04719062317	9.36104623035154
2034.44667475915	63.082395982675	12.428551462826	69556.4778701264	2951.3552848187	11.7984112225339
593.630135466937	66.7722825932312	7.29857298409181	15297.7121680118	2858.37403748068	7.03985786215186
3964.10483066932	62.8094311780107	15.4263675291639	241601.321459576	3060.27732263021	18.0929208897829
531.033173081177	60.7419024265698	8.29487085103143	17320.658111162	2849.85234153475	8.52921972063287
4321.94804654451	62.2544586452737	17.0374477384431	152765.755984078	2981.43605257253	18.0037438425281
4259.07903071425	66.8033886029127	17.5845126516872	232523.820022148	3416.35224674423	18.2321356389911
1435.15816661711	67.2247983512592	10.7332805313345	54123.1046460593	3387.62614338692	10.5123207290817
995.304905225994	66.776072555831	11.5953811819479	55664.3342514188	3208.70621478913	15.2467067318727
2202.33235275375	62.6006302872159	14.6026798887388	55193.2487730881	2924.08721658942	10.5963797124545
11740.5376234998	63.2506712157567	20.7346808903646	525880.006616995	3057.53504964096	21.8615251078315
1307.54735667317	63.4761403057283	11.1656975612789	63675.1965272151	3076.1331912569	15.3009392010586
475.294565200289	69.5139497646001	8.14098053781313	14838.1251732483	3204.87808671757	8.58485540562745
1048.08120886837	62.3107094906393	12.8503344968773	48086.1282098671	2929.70215314938	13.8378189983642
1834.14891640286	64.0053916943286	18.0050181019278	59246.12128598	3175.6409954764	17.4257077902233
2255.26894471148	60.4269622875369	16.2268260740207	128699.341161065	2960.88687530277	18.2622086969857
582.577825253154	62.499373520018	9.37700170052139	24141.6843650456	2887.51332861574	11.9874339007124
2982.51281504665	65.8577364249686	11.9995952689439	131402.93735481	3165.67209478666	12.7388866317884
1239.1563932989	63.7442786569773	12.4184479976957	60240.9627222562	3117.81269979866	16.971944922363
3213.01395643988	70.8159684935019	19.0805528697633	172066.321775484	3235.40484668246	23.1011923551737
1797.44245732373	67.2693944350021	10.6147336499863	71252.4267313901	3027.13507941828	14.642881647041
1942.19461482364	69.1023534501632	17.1342550418702	70619.3043217057	3395.83618725637	16.720592275027
1399.79130360156	66.2211000931869	11.4472593866007	58719.3951715477	3206.46541033643	13.308793744539
804.244494486731	62.4552878918783	9.43085482706672	28927.4343885678	2902.41176100631	10.2320984746603
2097.11941033673	68.8855729937976	13.5547643028263	121744.474182628	3426.20385861205	15.7291043169901
1125.03596388648	63.6647391950734	11.1136874115391	44533.0094107367	2994.9700169208	12.1137466930268
1317.00376677679	62.6421127365654	13.0683027764964	50938.9538455576	3163.94590126628	12.7631870625264
4519.69260047919	63.0931024672838	25.091342754358	147074.195804495	3058.8709674009	22.9196916393588
1925.31263698743	63.5427657122665	11.5847726987147	74021.2848814527	3226.49167136664	12.2859484874695
2159.47586742356	69.3145661259015	15.9197585868872	82876.8233416778	3650.31709965801	14.6891436844563
1523.30398332254	66.3440156810137	11.7001422598369	66275.2877249721	3184.65422283792	14.7469183756435
1019.01092158695	72.1783760887969	11.0123394632312	35123.8282427001	3567.74716945799	10.9239127601044
3444.37640823147	65.8701716571315	16.3745018032859	201035.458573406	3269.93069155411	18.8136855872736
5443.48409555345	65.7619698319195	16.3276820173417	312436.435483027	3374.38357844546	18.4001176915138
1067.69938143158	64.2228096291073	11.2354579569435	46432.1673664223	3136.67382798817	17.9855866150743
1842.51028537845	65.825532299833	12.2536688381772	63180.1707844128	3096.8310459906	13.4854002864887
1947.48286530592	67.0913946282247	9.34676921598111	86244.0267968278	3266.45222574924	11.4804442461495
868.022377760506	65.7721393956416	9.94956317691272	41280.984540039	3265.31755369267	12.4215234973108
1020.37642006403	61.6409918652657	11.8999097862052	48658.231028584	2966.37787811609	16.1368153295037
1118.83932364465	57.3397337180215	15.0500933292426	31396.6723838192	2548.31979468487	12.2568149827946
1331.06109382633	63.0017421609093	10.9437430527771	41949.440360382	3006.38001318069	10.8885365813379
3142.6621670059	67.9482506623452	18.5349880800588	144869.696215401	3272.24597082453	23.0588219982927
2879.08101279803	61.1861964231032	21.4040182594703	193314.971374983	3096.55828890449	26.0649234972792
2878.963646008	66.5290935623969	25.56327897112	211158.920049073	3121.81128010015	28.7467928963523
1009.56926684543	64.312281824188	10.4091632067778	32518.144616575	3169.89383735197	10.5032414966661
1370.0414770083	65.6858365464915	12.897969067511	43648.733483718	3177.23987747088	13.0586823431506
1646.68423040609	65.9461345888267	11.3687307341756	54340.5142206411	3119.74413300646	11.0522282241156
1385.70545407443	59.5890813851923	12.4827986561185	63481.2287637643	2827.58956418629	14.9865506032656
8032.94674495344	62.9601951565771	26.6194788926064	273388.039442615	3113.90672990802	24.8042520341234
879.716827616689	62.1755665112942	8.645236608445	36258.5674373438	2988.46335784852	10.1716477917512
1052.44384760657	58.8542590188305	13.9132196232749	47819.3420035504	2727.46725286052	17.7813742506415
1066.55597092345	67.1010844802608	11.6449105836673	59806.791470661	3416.7687089272	14.4711971968889
1272.5416653372	60.2192922861444	9.63869039089119	49939.761994858	2772.73920760499	10.2619251764261
1530.56589579606	68.6611023592715	12.7004461023028	53260.1257475637	3487.22351677166	10.7569412569119
4024.3734616433	63.7675963497949	23.941582965482	235955.17531825	3108.34356138197	26.4491311497746
1458.0811317302	62.6488526035083	9.7578123054944	60795.2823740684	2996.96526084992	12.1891979080634
1561.52385902367	69.1843475971179	9.8950853798948	48242.427657507	3354.0701027194	10.6691131802667
2818.95469837414	61.7042664683813	17.7610993843606	159185.1199585	2946.34681188541	24.2101148458999
1041.28979986172	61.5553667053088	10.0035458043513	34135.5842220264	2968.54149474969	9.58486390329182
64.9565351802673	48.1183005601232	2.86859972585319	1319.22960820105	1975.13797959747	6.03452660981843
457.086490593047	71.4712695800311	8.78568536233737	13033.0159038706	3427.3832300775	7.40332043957711
14948.2180092488	60.7626887244523	24.9969332862244	472161.891623796	2766.74192924218	24.9983888306116
1320.91699440349	66.8135836025923	12.1347417356013	51649.3692983041	3416.24296745752	11.9371877324571
946.596390135945	64.9414356751047	12.8013625271252	50103.1915825317	3132.54525212958	15.6539094228562
1791.27584002617	71.0423826258424	15.8891741144871	59597.0923069049	3458.31772077669	15.6725295074455
2224.13459628263	63.0248340422861	15.2845047788487	80562.2117016259	3079.42661850592	14.675762752881
930.645452226732	59.2332504352673	9.07925279511748	31275.6992584612	2627.54916152507	11.6760731913528
3383.62992756187	66.4317251679975	14.0864979368072	169564.690743002	3389.62743529261	17.0204064670092
969.654407767709	64.4164673571371	8.50702364067209	32547.2422760641	3081.23006752708	10.4163096539987
334.266426562328	65.9760729212958	9.9999939009584	9036.52367552431	2873.50087177051	7.7989519700782
3806.16198484641	64.9392328943877	17.3572368120296	172728.711228083	3315.19961576649	17.4269795081431
3018.36418447976	61.126259195003	15.2537793927002	107049.788916479	2879.32392744099	15.1791452396001
2027.63924339754	64.6031377890375	12.6762849223253	101420.733453005	3150.87688069385	15.2019452698916
2014.23942562597	65.0067836956696	18.2039522127195	97317.8281399305	3208.21579601117	20.1084221823407
5640.64318513249	62.0616128833479	27.0994735446583	147016.857458949	2987.81741653763	22.6305532524056
4530.80282477992	61.4682937997781	25.185350484599	235850.62864739	2808.16877589562	27.4513733864381
1767.10739910951	65.2752933430198	13.01367066696	53267.9964991283	3238.07428110013	12.8502504012967
2271.42359410388	66.3333421317951	10.9880474332361	78105.6093411686	3230.09090951923	10.6868507355909
3385.0669557621	65.4914923954657	10.6894086915274	135752.018806187	3236.90174717914	12.1739074406142
1354.19927741424	62.7445565024949	12.5817942564392	51974.519521562	3072.78453205699	13.0244030083127
2088.39794134248	61.8111291479095	15.5880561736978	69701.6685290119	2880.86015878708	15.6425441587516
1644.866083295	65.1046061219766	13.6198263757262	73369.498950701	3258.81245129499	16.7266663115865
1407.29119482873	62.4701544136856	9.20125946227396	45604.7281786079	2970.41983301664	9.82057756572933
1707.085036587	67.2184158386223	12.9707180403978	65282.49988871	3466.81310024698	12.5175471700881
1248.94506337746	68.3091501464416	11.8396087183863	43612.4760082524	3152.5755325998	13.2828960294041
1175.82068713494	69.1091405664381	9.86076865047777	57121.0571096986	3176.53513161711	12.5262691657716
1271.3615062186	64.2620165200114	11.5092884434885	68934.8071588344	3114.74581496385	14.7753124506127
2338.61814103154	62.7871802356476	12.7279727003501	126655.016680108	3045.33756172056	17.2131973245584
1088.80992551588	70.3201123344453	12.754655409173	39592.0709845836	3369.87790658143	13.2167037607166
499.651117754946	61.2211950919253	9.34284506899201	18435.4926242684	2825.66301814126	11.5263356272847
1479.61373223022	64.793572542559	9.35668022307609	45913.4143153268	3117.1756720056	9.95660292253458
2232.34752538644	66.7809265575668	14.3993080422543	105365.72678434	3219.22641680581	18.5769964437773
1126.45992432395	61.738394759391	10.829909801201	42187.930912195	3000.96940950329	10.7272224367198
5934.91035342893	63.4735421921115	15.5326383376166	329033.904796879	3186.45359442208	19.5609643093095
2005.63024229122	62.7985605442111	16.9892811885382	55966.5354547181	2960.30498242919	14.011288895697
9205.84857994292	66.8425963124227	22.7578290271978	487616.404030368	3301.42790279772	25.8150747057874
913.622821596399	66.6533025719761	11.4004007509845	34748.9242453985	3389.38795313736	12.2284493807351
2082.09064506451	60.1433305204156	16.4018193752485	99531.2525902801	2885.53516202104	18.6735987943313
776.085142461792	71.3709371650649	10.9817371850859	26591.9976534657	3382.77190150787	11.9375306459851
1724.06257211788	59.1164589602621	13.2113833513436	47764.6071672363	2618.87985680996	11.647075407906
1917.85354345692	65.8939037028206	13.8164835423059	106431.388816571	3158.37867635965	18.4234294776484
3700.91508505757	56.9017992160121	22.9357916582665	121973.309705969	2532.62818875653	22.0170626626683
733.719130051508	66.5442795026246	8.51120554370445	23020.4485308315	3091.21762918537	8.28725656245676
1741.45316216967	69.4484993520036	12.3653835283775	84931.3779188816	3438.36727459534	15.4323280487739
3429.80504098359	68.9447126614887	19.542706697007	144254.021463482	3418.00619800925	17.2808021542751
1648.77319343973	66.0831505155104	12.3243210641972	63663.0320986929	3349.92620530215	13.0604269933492
1369.31504328751	66.6977400437124	17.8026132239409	92016.8545065508	3454.42457636769	21.5621666550525
2439.42560407623	65.0303795643188	22.5358214160316	126310.171031309	3084.49219270647	24.7805131636837
2948.96216478918	66.6689155216059	16.3454023334073	98954.0105327519	3375.01443025482	15.7487063918708
3785.83090427746	65.4285995428403	16.5087657934819	145265.244878617	3167.67521887064	17.0359234996594
